id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,potential_rating_ratio,player_name
882,209620,324910,2013-02-15 00:00:00,63.0,73.0,left,medium,medium,58.0,37.0,61.0,65.0,30.0,66.0,35.0,22.0,46.0,65.0,69.0,77.0,62.0,59.0,68.0,39.0,52.0,69.0,68.0,32.0,64.0,55.0,40.0,31.0,41.0,63.0,66.0,61.0,11.0,10.0,5.0,10.0,9.0,115.87301587301589,Abdul Rahman Baba
883,209620,324910,2012-08-31 00:00:00,61.0,74.0,left,medium,medium,58.0,37.0,61.0,63.0,30.0,65.0,35.0,22.0,41.0,64.0,67.0,77.0,62.0,57.0,68.0,39.0,52.0,69.0,68.0,30.0,64.0,52.0,38.0,29.0,39.0,56.0,64.0,59.0,11.0,10.0,5.0,10.0,9.0,121.31147540983606,Abdul Rahman Baba
884,209620,324910,2007-02-22 00:00:00,61.0,74.0,left,medium,medium,58.0,37.0,61.0,63.0,30.0,65.0,35.0,22.0,41.0,64.0,67.0,77.0,62.0,57.0,68.0,39.0,52.0,69.0,68.0,30.0,64.0,52.0,38.0,29.0,39.0,56.0,64.0,59.0,11.0,10.0,5.0,10.0,9.0,121.31147540983606,Abdul Rahman Baba
2932,224921,571685,2016-05-12 00:00:00,72.0,82.0,left,medium,medium,75.0,40.0,54.0,71.0,48.0,69.0,62.0,35.0,59.0,72.0,74.0,76.0,70.0,69.0,64.0,60.0,66.0,69.0,63.0,42.0,67.0,77.0,51.0,52.0,32.0,71.0,72.0,76.0,9.0,14.0,14.0,8.0,8.0,113.88888888888889,Adrian Marin
2933,224921,571685,2016-04-14 00:00:00,70.0,80.0,left,medium,medium,75.0,40.0,51.0,70.0,54.0,73.0,62.0,35.0,60.0,71.0,74.0,66.0,70.0,69.0,68.0,60.0,65.0,65.0,65.0,42.0,56.0,75.0,51.0,52.0,32.0,71.0,71.0,73.0,9.0,14.0,14.0,8.0,8.0,114.28571428571428,Adrian Marin
2934,224921,571685,2016-01-21 00:00:00,70.0,80.0,left,medium,medium,75.0,40.0,51.0,70.0,54.0,73.0,62.0,35.0,60.0,71.0,71.0,61.0,70.0,69.0,68.0,60.0,62.0,65.0,61.0,42.0,56.0,75.0,51.0,52.0,32.0,68.0,71.0,73.0,9.0,14.0,14.0,8.0,8.0,114.28571428571428,Adrian Marin
2935,224921,571685,2015-12-24 00:00:00,66.0,79.0,left,medium,medium,75.0,40.0,51.0,70.0,54.0,73.0,62.0,35.0,64.0,71.0,71.0,61.0,70.0,65.0,68.0,60.0,62.0,46.0,58.0,42.0,56.0,72.0,51.0,42.0,32.0,62.0,63.0,70.0,9.0,14.0,14.0,8.0,8.0,119.6969696969697,Adrian Marin
2936,224921,571685,2015-10-16 00:00:00,64.0,74.0,left,medium,medium,71.0,40.0,51.0,66.0,54.0,67.0,62.0,35.0,64.0,69.0,67.0,61.0,70.0,65.0,68.0,60.0,62.0,46.0,58.0,42.0,56.0,69.0,51.0,42.0,32.0,62.0,63.0,66.0,9.0,14.0,14.0,8.0,8.0,115.625,Adrian Marin
2937,224921,571685,2015-09-21 00:00:00,64.0,74.0,left,medium,medium,71.0,40.0,51.0,66.0,54.0,67.0,62.0,35.0,64.0,69.0,68.0,65.0,71.0,65.0,68.0,60.0,62.0,49.0,58.0,42.0,56.0,69.0,51.0,42.0,32.0,62.0,63.0,66.0,9.0,14.0,14.0,8.0,8.0,115.625,Adrian Marin
2938,224921,571685,2015-03-27 00:00:00,63.0,70.0,left,medium,medium,58.0,39.0,50.0,61.0,53.0,61.0,61.0,34.0,63.0,59.0,72.0,71.0,71.0,63.0,68.0,59.0,62.0,71.0,58.0,41.0,59.0,65.0,55.0,41.0,31.0,65.0,67.0,62.0,8.0,13.0,13.0,7.0,7.0,111.11111111111111,Adrian Marin
2939,224921,571685,2014-10-10 00:00:00,63.0,72.0,left,medium,medium,58.0,39.0,50.0,61.0,53.0,61.0,61.0,34.0,63.0,59.0,72.0,71.0,71.0,63.0,68.0,59.0,62.0,71.0,58.0,41.0,59.0,65.0,55.0,41.0,31.0,65.0,67.0,62.0,8.0,13.0,13.0,7.0,7.0,114.28571428571428,Adrian Marin
2940,224921,571685,2014-09-18 00:00:00,60.0,72.0,left,medium,medium,58.0,39.0,50.0,61.0,53.0,61.0,61.0,34.0,63.0,49.0,72.0,71.0,71.0,63.0,68.0,59.0,62.0,71.0,58.0,41.0,55.0,65.0,50.0,41.0,31.0,59.0,61.0,57.0,8.0,13.0,13.0,7.0,7.0,120.0,Adrian Marin
2941,224921,571685,2007-02-22 00:00:00,60.0,72.0,left,medium,medium,58.0,39.0,50.0,61.0,53.0,61.0,61.0,34.0,63.0,49.0,72.0,71.0,71.0,63.0,68.0,59.0,62.0,71.0,58.0,41.0,55.0,65.0,50.0,41.0,31.0,59.0,61.0,57.0,8.0,13.0,13.0,7.0,7.0,120.0,Adrian Marin
6743,210413,362195,2016-04-14 00:00:00,76.0,85.0,left,medium,high,36.0,20.0,72.0,64.0,24.0,58.0,36.0,24.0,60.0,66.0,66.0,68.0,56.0,74.0,55.0,60.0,74.0,72.0,76.0,46.0,82.0,76.0,26.0,30.0,34.0,80.0,80.0,78.0,9.0,14.0,12.0,8.0,9.0,111.8421052631579,Alessio Romagnoli
6744,210413,362195,2016-02-04 00:00:00,76.0,85.0,left,medium,high,36.0,20.0,72.0,64.0,24.0,53.0,36.0,24.0,60.0,65.0,66.0,66.0,56.0,74.0,55.0,60.0,72.0,70.0,75.0,46.0,82.0,76.0,26.0,30.0,34.0,80.0,80.0,78.0,9.0,14.0,12.0,8.0,9.0,111.8421052631579,Alessio Romagnoli
6745,210413,362195,2016-01-07 00:00:00,75.0,85.0,left,medium,high,36.0,20.0,72.0,62.0,24.0,50.0,36.0,24.0,58.0,62.0,66.0,66.0,56.0,74.0,55.0,60.0,72.0,70.0,75.0,46.0,78.0,76.0,26.0,30.0,34.0,80.0,80.0,78.0,9.0,14.0,12.0,8.0,9.0,113.33333333333333,Alessio Romagnoli
6746,210413,362195,2015-11-19 00:00:00,75.0,85.0,left,medium,medium,36.0,20.0,72.0,62.0,24.0,50.0,36.0,24.0,58.0,62.0,66.0,66.0,56.0,74.0,55.0,60.0,72.0,70.0,75.0,46.0,78.0,76.0,26.0,30.0,34.0,80.0,80.0,78.0,9.0,14.0,12.0,8.0,9.0,113.33333333333333,Alessio Romagnoli
6747,210413,362195,2015-11-12 00:00:00,75.0,85.0,left,medium,medium,35.0,20.0,74.0,63.0,25.0,50.0,36.0,23.0,57.0,61.0,66.0,66.0,56.0,73.0,55.0,60.0,72.0,73.0,75.0,51.0,75.0,75.0,27.0,30.0,33.0,79.0,78.0,77.0,9.0,14.0,12.0,8.0,9.0,113.33333333333333,Alessio Romagnoli
6748,210413,362195,2015-09-21 00:00:00,75.0,87.0,left,medium,medium,35.0,20.0,74.0,63.0,25.0,50.0,36.0,23.0,57.0,61.0,66.0,66.0,56.0,73.0,55.0,60.0,72.0,73.0,75.0,51.0,75.0,75.0,27.0,30.0,33.0,79.0,78.0,77.0,9.0,14.0,12.0,8.0,9.0,115.99999999999999,Alessio Romagnoli
6749,210413,362195,2015-07-03 00:00:00,72.0,84.0,left,medium,medium,34.0,25.0,69.0,62.0,24.0,49.0,35.0,22.0,56.0,60.0,66.0,66.0,56.0,72.0,55.0,59.0,72.0,73.0,75.0,50.0,74.0,74.0,26.0,29.0,32.0,74.0,74.0,73.0,8.0,13.0,11.0,7.0,8.0,116.66666666666667,Alessio Romagnoli
6750,210413,362195,2015-04-17 00:00:00,72.0,84.0,left,medium,medium,34.0,25.0,69.0,62.0,24.0,49.0,35.0,22.0,56.0,60.0,66.0,66.0,56.0,72.0,55.0,59.0,72.0,73.0,75.0,50.0,74.0,74.0,26.0,29.0,32.0,74.0,74.0,73.0,8.0,13.0,11.0,7.0,8.0,116.66666666666667,Alessio Romagnoli
6751,210413,362195,2015-04-10 00:00:00,71.0,83.0,left,medium,medium,34.0,25.0,69.0,58.0,24.0,49.0,35.0,22.0,56.0,60.0,66.0,66.0,56.0,70.0,55.0,59.0,72.0,73.0,72.0,50.0,74.0,74.0,26.0,29.0,32.0,74.0,74.0,73.0,8.0,13.0,11.0,7.0,8.0,116.90140845070422,Alessio Romagnoli
6752,210413,362195,2014-10-31 00:00:00,70.0,81.0,left,medium,medium,34.0,25.0,69.0,58.0,24.0,49.0,35.0,22.0,56.0,59.0,66.0,66.0,56.0,70.0,55.0,59.0,72.0,73.0,72.0,50.0,74.0,73.0,26.0,29.0,32.0,72.0,72.0,72.0,8.0,13.0,11.0,7.0,8.0,115.71428571428572,Alessio Romagnoli
6753,210413,362195,2014-10-02 00:00:00,70.0,81.0,left,medium,medium,34.0,25.0,69.0,58.0,24.0,49.0,35.0,22.0,54.0,59.0,66.0,66.0,56.0,70.0,55.0,59.0,72.0,73.0,72.0,50.0,74.0,73.0,26.0,39.0,32.0,72.0,70.0,70.0,8.0,13.0,11.0,7.0,8.0,115.71428571428572,Alessio Romagnoli
6754,210413,362195,2014-09-18 00:00:00,70.0,81.0,left,medium,medium,39.0,29.0,69.0,58.0,29.0,49.0,35.0,27.0,54.0,59.0,66.0,66.0,56.0,70.0,55.0,59.0,72.0,73.0,72.0,50.0,74.0,73.0,31.0,39.0,37.0,72.0,70.0,70.0,8.0,13.0,11.0,7.0,8.0,115.71428571428572,Alessio Romagnoli
6755,210413,362195,2014-04-11 00:00:00,70.0,80.0,left,medium,medium,40.0,30.0,68.0,59.0,30.0,50.0,36.0,28.0,55.0,60.0,65.0,65.0,55.0,71.0,55.0,60.0,72.0,66.0,72.0,50.0,74.0,72.0,32.0,40.0,38.0,72.0,73.0,70.0,9.0,14.0,12.0,8.0,9.0,114.28571428571428,Alessio Romagnoli
6756,210413,362195,2014-04-04 00:00:00,71.0,80.0,left,medium,medium,40.0,30.0,66.0,59.0,30.0,50.0,36.0,28.0,55.0,60.0,65.0,65.0,55.0,71.0,55.0,60.0,72.0,66.0,72.0,50.0,76.0,73.0,32.0,40.0,38.0,72.0,74.0,70.0,9.0,14.0,12.0,8.0,9.0,112.67605633802818,Alessio Romagnoli
6757,210413,362195,2014-03-28 00:00:00,69.0,80.0,left,medium,medium,40.0,22.0,62.0,55.0,24.0,50.0,36.0,28.0,55.0,60.0,65.0,65.0,55.0,66.0,55.0,33.0,72.0,64.0,72.0,25.0,76.0,72.0,32.0,40.0,38.0,72.0,74.0,68.0,9.0,14.0,12.0,8.0,9.0,115.94202898550725,Alessio Romagnoli
6758,210413,362195,2014-03-14 00:00:00,68.0,80.0,left,medium,medium,40.0,22.0,62.0,50.0,24.0,50.0,36.0,28.0,50.0,55.0,60.0,60.0,50.0,66.0,56.0,33.0,72.0,64.0,69.0,25.0,76.0,72.0,32.0,40.0,38.0,72.0,74.0,68.0,9.0,14.0,12.0,8.0,9.0,117.64705882352942,Alessio Romagnoli
6759,210413,362195,2014-03-07 00:00:00,68.0,80.0,left,medium,medium,40.0,22.0,62.0,50.0,24.0,50.0,36.0,28.0,50.0,55.0,60.0,60.0,50.0,66.0,56.0,33.0,72.0,64.0,69.0,25.0,76.0,72.0,32.0,40.0,38.0,72.0,74.0,68.0,9.0,14.0,12.0,8.0,9.0,117.64705882352942,Alessio Romagnoli
6760,210413,362195,2014-02-28 00:00:00,68.0,80.0,left,medium,medium,40.0,22.0,62.0,50.0,24.0,40.0,36.0,28.0,50.0,50.0,56.0,55.0,45.0,66.0,56.0,33.0,74.0,54.0,69.0,25.0,76.0,72.0,32.0,40.0,38.0,72.0,74.0,68.0,9.0,14.0,12.0,8.0,9.0,117.64705882352942,Alessio Romagnoli
6761,210413,362195,2014-01-10 00:00:00,68.0,80.0,left,medium,medium,27.0,22.0,61.0,48.0,24.0,33.0,36.0,28.0,48.0,44.0,56.0,55.0,45.0,63.0,56.0,33.0,74.0,54.0,69.0,25.0,76.0,71.0,23.0,30.0,38.0,74.0,74.0,68.0,9.0,14.0,12.0,8.0,9.0,117.64705882352942,Alessio Romagnoli
6762,210413,362195,2013-11-01 00:00:00,68.0,83.0,left,medium,medium,27.0,22.0,61.0,48.0,24.0,33.0,36.0,28.0,48.0,44.0,56.0,55.0,45.0,63.0,56.0,33.0,74.0,54.0,69.0,25.0,76.0,71.0,23.0,30.0,38.0,74.0,74.0,68.0,9.0,14.0,12.0,8.0,9.0,122.05882352941177,Alessio Romagnoli
6763,210413,362195,2013-09-27 00:00:00,68.0,83.0,left,medium,medium,27.0,22.0,61.0,48.0,24.0,33.0,36.0,28.0,48.0,44.0,55.0,55.0,45.0,63.0,56.0,33.0,74.0,54.0,69.0,25.0,76.0,71.0,23.0,30.0,38.0,74.0,74.0,68.0,9.0,14.0,12.0,8.0,9.0,122.05882352941177,Alessio Romagnoli
6764,210413,362195,2013-09-20 00:00:00,68.0,83.0,left,medium,medium,27.0,22.0,61.0,48.0,24.0,33.0,36.0,28.0,48.0,44.0,55.0,55.0,45.0,63.0,56.0,33.0,74.0,54.0,69.0,25.0,76.0,71.0,23.0,30.0,38.0,74.0,74.0,67.0,9.0,14.0,12.0,8.0,9.0,122.05882352941177,Alessio Romagnoli
6765,210413,362195,2013-06-07 00:00:00,67.0,80.0,left,medium,medium,36.0,22.0,61.0,44.0,36.0,35.0,36.0,28.0,48.0,45.0,55.0,55.0,45.0,63.0,50.0,47.0,74.0,50.0,69.0,23.0,76.0,72.0,23.0,30.0,48.0,70.0,72.0,68.0,9.0,14.0,12.0,8.0,9.0,119.40298507462686,Alessio Romagnoli
6766,210413,362195,2013-03-08 00:00:00,67.0,80.0,left,medium,medium,36.0,22.0,61.0,44.0,36.0,35.0,36.0,28.0,48.0,45.0,55.0,55.0,45.0,68.0,50.0,47.0,74.0,50.0,69.0,23.0,76.0,72.0,23.0,30.0,48.0,70.0,72.0,68.0,9.0,14.0,12.0,8.0,9.0,119.40298507462686,Alessio Romagnoli
6767,210413,362195,2013-02-15 00:00:00,67.0,82.0,left,medium,medium,36.0,22.0,61.0,44.0,36.0,35.0,36.0,28.0,48.0,45.0,55.0,55.0,45.0,68.0,50.0,47.0,74.0,50.0,69.0,23.0,76.0,72.0,23.0,30.0,48.0,70.0,72.0,68.0,9.0,14.0,12.0,8.0,9.0,122.38805970149254,Alessio Romagnoli
6768,210413,362195,2012-08-31 00:00:00,67.0,84.0,left,medium,medium,36.0,22.0,61.0,44.0,36.0,35.0,36.0,28.0,48.0,45.0,55.0,55.0,45.0,68.0,50.0,47.0,74.0,50.0,70.0,23.0,76.0,72.0,23.0,30.0,48.0,70.0,72.0,68.0,9.0,14.0,12.0,8.0,9.0,125.37313432835822,Alessio Romagnoli
6769,210413,362195,2007-02-22 00:00:00,67.0,84.0,left,medium,medium,36.0,22.0,61.0,44.0,36.0,35.0,36.0,28.0,48.0,45.0,55.0,55.0,45.0,68.0,50.0,47.0,74.0,50.0,70.0,23.0,76.0,72.0,23.0,30.0,48.0,70.0,72.0,68.0,9.0,14.0,12.0,8.0,9.0,125.37313432835822,Alessio Romagnoli
9129,227873,563216,2015-12-24 00:00:00,69.0,82.0,right,medium,medium,70.0,60.0,67.0,66.0,30.0,67.0,54.0,35.0,53.0,68.0,70.0,69.0,65.0,66.0,64.0,55.0,70.0,63.0,72.0,32.0,55.0,65.0,60.0,42.0,40.0,72.0,73.0,71.0,11.0,15.0,7.0,7.0,12.0,118.84057971014492,Almamy Toure
9130,227873,563216,2015-12-10 00:00:00,69.0,82.0,right,medium,medium,70.0,60.0,67.0,66.0,30.0,67.0,54.0,35.0,53.0,68.0,70.0,69.0,65.0,66.0,64.0,55.0,70.0,63.0,72.0,32.0,55.0,65.0,60.0,42.0,40.0,72.0,73.0,71.0,11.0,15.0,7.0,7.0,12.0,118.84057971014492,Almamy Toure
9131,227873,563216,2015-09-21 00:00:00,68.0,81.0,right,medium,medium,70.0,29.0,67.0,66.0,30.0,64.0,54.0,35.0,53.0,67.0,70.0,69.0,65.0,66.0,64.0,45.0,68.0,63.0,72.0,32.0,55.0,65.0,59.0,42.0,40.0,72.0,73.0,71.0,11.0,15.0,7.0,7.0,12.0,119.11764705882352,Almamy Toure
9132,227873,563216,2015-08-14 00:00:00,66.0,79.0,right,medium,medium,67.0,28.0,64.0,62.0,29.0,62.0,53.0,34.0,50.0,65.0,73.0,74.0,66.0,65.0,64.0,44.0,68.0,68.0,72.0,31.0,54.0,64.0,54.0,41.0,39.0,65.0,69.0,66.0,10.0,14.0,6.0,6.0,11.0,119.6969696969697,Almamy Toure
9133,227873,563216,2015-05-22 00:00:00,66.0,79.0,right,medium,medium,67.0,28.0,64.0,62.0,29.0,62.0,53.0,34.0,50.0,65.0,73.0,74.0,66.0,65.0,64.0,44.0,68.0,68.0,72.0,31.0,54.0,64.0,54.0,41.0,39.0,65.0,69.0,66.0,10.0,14.0,6.0,6.0,11.0,119.6969696969697,Almamy Toure
9134,227873,563216,2015-05-08 00:00:00,66.0,79.0,right,medium,medium,67.0,28.0,64.0,62.0,29.0,62.0,53.0,34.0,50.0,65.0,73.0,74.0,66.0,65.0,64.0,44.0,68.0,68.0,72.0,31.0,54.0,64.0,54.0,41.0,39.0,65.0,69.0,66.0,10.0,14.0,6.0,6.0,11.0,119.6969696969697,Almamy Toure
9135,227873,563216,2015-03-20 00:00:00,63.0,76.0,right,medium,medium,63.0,28.0,62.0,57.0,29.0,62.0,53.0,34.0,48.0,60.0,73.0,74.0,58.0,63.0,64.0,44.0,68.0,62.0,67.0,31.0,54.0,60.0,54.0,38.0,39.0,65.0,66.0,63.0,10.0,14.0,6.0,6.0,11.0,120.63492063492063,Almamy Toure
9136,227873,563216,2015-03-06 00:00:00,61.0,75.0,right,medium,medium,48.0,28.0,62.0,42.0,29.0,45.0,35.0,34.0,36.0,51.0,72.0,73.0,53.0,56.0,64.0,44.0,68.0,59.0,67.0,25.0,54.0,61.0,41.0,34.0,39.0,64.0,66.0,63.0,10.0,14.0,6.0,6.0,11.0,122.95081967213115,Almamy Toure
